entrezgene,FDRPval_m1m2,FDRPval_m2m2a,FDRPval_m7m8,FDRPval_m8m8a,FDRPval_busted,Prop_m2,Omega_m2,Omega_m0,prop_sel_branches,length,nseq
428005,1,1,1,0.193448287441241,1,0,62.82783,0.00685,0.04,2280,39
423971,1,1,2.6105602292449e-7,0.167049150050815,0.18612296327148695,0.021,1,0.04733,0.11688311688311688,513,40
420348,4.78419996695783e-4,8.2381058822409e-5,1.95088456768038e-11,4.42046077585769e-10,0,0.036,2.51726,0.46126,0.136986301369863,945,38
417539,1,1,1,1,1,0,26.91394,0.0421,0.013333333333333334,768,39
417658,1,0.908795636038314,8.31615600025196e-8,0.54633148886865,0,0.001,3.07681,0.138,0.4266666666666667,3819,39
768936,2.08691003197089e-14,3.35663396719333e-15,0,0,0,0.026,2.54484,0.35873,0.44,4368,39
420285,3.14098106374088e-9,3.67524566335931e-10,0,9.11031185608468e-15,1,0.014,4.2541,0.31974,0.12,873,39
416992,1,1,3.44478560902699e-13,1,0,0,35.06861,0.06271,0.3380281690140845,2358,37
415969,1,1,0.87413956524727,1,0,0.044,1,0.14808,0.2028985507246377,1200,36
426013,1,1,0.669927529141227,0.266669627934125,0.001668595658646823,0,37.72022,0.06255,0.33962264150943394,1722,28
404295,0.0896237214316427,0.0227027883133514,0,7.77521694730843e-6,0,0.017,2.35073,0.12889,0.1780821917808219,696,38
419042,6.10619853618427e-7,8.17053405559498e-8,0,3.13596161880301e-15,0,0.063,2.60267,0.54436,0.3333333333333333,813,36
421772,1,1,1,1,1,0,32.42668,0.00199,0,324,39
427919,1,1,2.70060286730983e-5,0.338023318712059,1,0,72.16062,0.03291,0.02666666666666667,2049,39
770483,0.186919129631837,0.0518677276050213,3.57094371784842e-6,2.47225525241382e-5,1.3088553769879174e-5,0.029,2.96325,0.26843,0.08955223880597014,396,35
416521,1,1,1,1,1.1569021121742e-8,0,18.88896,0.01944,0.0684931506849315,1107,38
422860,1,1,4.728909612051e-7,0.912076182862074,0,0,29.4628,0.08529,0.22666666666666666,4161,39
419021,0.111840299172464,0.0290700402622984,1.01666493952471e-8,2.61555307801259e-4,0,0.001,5.49721,0.10212,0.3424657534246575,4884,38
417168,4.04748602736944e-4,6.9117303964233e-5,1.89492591420437e-11,6.88531452517e-8,0.0068298054470630875,0.048,2.56625,0.42571,0.1780821917808219,555,38
374015,1,1,1,1,2.3798517853686153e-7,0.1,1,0.29112,0.12,381,39
424042,0.300744203579325,0.0895836606488897,9.12756374826962e-10,3.4112805268741e-4,0.8923212339525504,0.038,2.10297,0.26814,0,402,36
424176,1,1,4.24733935261444e-7,0.927699286152056,0,0.041,1,0.16816,0.18840579710144928,3927,36
429422,1,1,1,1,1,0.007,1,0.01722,0.1702127659574468,1161,25
NA,1,1,1,1,0.12964816871590104,0.05,1,0.16618,0.07317073170731707,234,22
428017,1,1,0.365455293999729,1,0.003907867719532315,0,28.56232,0.06723,0.22641509433962265,1710,28
396475,1,1,1,0.78795628716178,1,0,85.91332,0.06379,0.0958904109589041,1065,38
422079,1,1,4.43398051411316e-7,5.40529538714404e-5,2.398180269953744e-7,0.088,1,0.25518,0.11267605633802817,696,37
424090,1,1,1.58986977834472e-6,0.00765576672876823,0,0.061,1,0.34248,0.21333333333333335,2061,39
NA,1.62162212541369e-4,2.65309361473873e-5,1.41627429516845e-15,1.90453258527813e-7,8.125054376665137e-6,0.013,3.30393,0.33876,0.14285714285714285,1701,26
417917,0.00229864625969094,4.31857935087306e-4,2.07284642749927e-13,1.06564280991256e-7,1,0.008,3.22337,0.14444,0,1167,39
769338,1,1,8.84899881235084e-5,0.636210660009404,1,0.022,1,0.06399,0,339,39
395263,1,1,1,1,1,0,14.26633,0.06438,0,135,37
421193,1,1,0,1,0,0,26.77293,0.02993,0.52,10548,39
428957,1,1,0.0904362040174959,0.388697856869086,0.0036367390757707447,0.069,1,0.25101,0.12698412698412698,594,33
419261,1,1,1,1,0.0010705270109793788,0,28.51035,0.02103,0.013333333333333334,603,39
100858366,1,1,0,0.0775986133900657,0,0.001,2.14038,0.13623,0.22077922077922077,3180,40
427946,1,1,8.118656468725e-9,0.663278029684052,0,0,48.16902,0.04291,0.4406779661016949,2241,31
423050,1,1,0.283155517033312,0.979075524896155,9.667000239208934e-4,0.025,1,0.16879,0.1095890410958904,714,38
426074,1,1,1,1,0.37213626127907995,0,7.10569,0.08578,0.02666666666666667,369,39
423244,1,1,0.380494823927126,1,6.877444507741072e-4,0.045,1,0.14137,0.07042253521126761,1041,37
423141,1,1,1.3592508522297e-9,3.20809354605234e-4,0,0.035,1,0.16239,0.08,2133,39
428431,0.00761600216830425,0.00154885126454503,8.67439619747879e-15,6.75752407918526e-8,0,0.016,2.60908,0.3097,0.24,1581,39
428551,7.07460530195984e-15,0,0,0,0,0.046,2.48291,0.26616,0.4533333333333333,2448,39
427374,1,1,2.16281297895625e-9,0.00302626785272028,0,0.045,1,0.21892,0.3333333333333333,2793,39
421808,1,1,5.97227848049651e-4,1,2.9161072510501793e-8,0.005,1,0.02753,0.0821917808219178,1566,38
419165,1,1,1.30242526963057e-4,0.673797418123307,0.9315635180646333,0,30.16634,0.14498,0.0273972602739726,1227,38
378924,0.144322223393753,0.0386818534530343,1.0848145467145e-13,0.0513030439335214,0,0.002,3.72527,0.0846,0.2077922077922078,1980,40
416457,1,1,0.0107656033029819,1,1,0,29.07065,0.03471,0.014492753623188406,1065,36
NA,1,1,1,0.965859542103963,1,0,11.43622,0.01788,0.06666666666666667,351,24
416315,1,1,0.00388499330498494,0.525424596303326,0,0,17.44961,0.0664,0.14666666666666667,2337,39
420148,1,1,1,1,1,0,35.08177,0.04905,0.0273972602739726,1062,38
420926,0.00323544107648414,6.2162046586063e-4,8.11397560005962e-14,5.55557312321574e-6,0.44559108121580715,0.016,2.80441,0.28402,0.06666666666666667,654,39
424004,0.00722683656412705,0.00146421123065628,0,1.09215932888505e-10,0,0.015,2.27733,0.30661,0.5333333333333333,2979,39
NA,1,1,0.0648541824537447,0.178235781116247,0.7464289078770143,0,1,0.05425,0.11627906976744186,705,23
770421,1,1,0.0110080991455268,0.767800758175227,9.667876604371945e-7,0,30.82446,0.13477,0.12280701754385964,1329,30
417408,0,0,0,0,0,0.022,2.998,0.37297,0.5466666666666666,5421,39
425985,1,1,1.65766288712149e-5,0.465197743879702,0.5705386276942657,0,22.50913,0.03405,0.1016949152542373,999,31
416558,1,1,1,0.467502449001854,0.10457625931394399,0,10.52344,0.0043,0.06666666666666667,780,39
420924,1,1,1,0.518317952933462,0.17888478351027629,0,27.8365,0.11579,0.04,1038,39
769203,1,1,8.18330679824299e-5,0.414237080621037,0.0030110371422881017,0,2.0519,0.05221,0.02666666666666667,801,39
395943,1,1,0.509636960572806,1,1,0,88.57535,0.00473,0.0136986301369863,645,38
771457,1,1,9.80727081724735e-6,1,0,0,29.65892,0.07659,0.10666666666666667,1803,39
772291,1,1,0.0588037521379723,1,0.007521861137731685,0.014,1,0.06219,0.04225352112676056,480,37
417965,1,1,0,0.406654068681421,0,0,23.731,0.01412,0.1095890410958904,3384,38
NA,1,1,1,1,1,0.079,1,0.11735,0.015873015873015872,324,33
418928,1,1,5.15110622852169e-7,0.770774131145717,1,0,30.25709,0.07118,0.16,2061,39
423439,3.16472880313876e-6,4.455427966227e-7,0,1.4251758511876e-9,0,0.022,2.51348,0.4043,0.37333333333333335,2871,39
423989,0.157091518898211,0.042562377841567,1.77888345266384e-5,5.40959592424956e-5,0,0.022,2.49516,0.39935,0.273972602739726,1008,38
395750,1,1,0.138225663054548,1,1,0.036,1,0.11216,0.013333333333333334,1188,39
100858486,1,1,3.32892339804656e-7,1,3.19918160344825e-11,0.01,1,0.21105,0.0684931506849315,1320,38
428642,7.07460530195984e-15,0,0,0,2.809564392947806e-15,0.026,2.89412,0.34185,0.24675324675324675,2382,40
423186,1,1,6.76598063805409e-5,1,0,0.002,3.07146,0.06991,0.15492957746478872,1311,37
419333,7.17467678155647e-4,1.26133341744777e-4,2.39392698104664e-12,6.523935961402e-9,0,0.011,3.20439,0.31859,0.3090909090909091,1908,29
424426,0.632015486095712,0.216047371670172,1.40343219719942e-6,0.61073515886856,7.451846998041135e-8,0.004,2.9008,0.19159,0.14666666666666667,1047,39
416881,1,1,0.00124180480946371,0.139148012301983,0.005024909905524393,0,2.59391,0.1537,0.04,996,39
416198,1,1,1.81109244443561e-7,0.0140495208055128,0,0.063,1,0.1784,0.1917808219178082,1026,38
420004,1,1,4.28730237300158e-12,0.259525960968504,1.615263611149766e-5,0,34.90832,0.0393,0.2054794520547945,4698,38
416022,1,1,1,0.612499688584772,1,0.007,1,0.0119,0,1227,41
769989,1,1,1,0.0401622692833754,1.0886129004563217e-7,0,18.3782,0.03481,0.08955223880597014,729,35
417797,1,0.540566805668394,1.12180775243253e-6,0.0134015422403109,0.529464298180672,0.005,3.08371,0.06945,0.06666666666666667,1023,39
100857315,1,1,0.10532400286552,1,1,0.017,1,0.05656,0.04854368932038835,525,53
420684,1,1,0.00160122022927651,0.113781858498477,0.03468270069049188,0.055,1,0.34524,0.06153846153846154,801,34
418141,1,1,9.72779044201571e-7,1,0,0.043,1,0.18463,0.44,3264,39
431056,1,1,1,1,0.0019767067078586193,0,8.85745,0.01511,0.07462686567164178,1200,35
396131,1,1,6.80462933269618e-11,0.241640139912643,0,0.032,1,0.09229,0.4507042253521127,3390,37
419218,0,0,0,0,0,0.017,2.93403,0.33959,0.4246575342465753,5388,38
431683,1,1,1.24944831239335e-9,0.707632414448914,1,0,19.51904,0.03467,0.1643835616438356,1320,38
419585,1,1,1,1,0.9120669565439838,0,53.33783,0.0235,0.0410958904109589,567,38
417584,1,1,1,0.399850943625855,0,0,32.51139,0.02401,0.26666666666666666,996,24
424441,1,1,0.873401621837871,1,0.35753270115280295,0.011,1,0.10633,0.013333333333333334,486,39
416753,1,1,1.0097269967994e-6,1,0.06250057693457022,0.028,1,0.02584,0.02666666666666667,336,39
418295,6.33988018243769e-9,7.53775804367868e-10,0,0,0.01967241307910968,0.027,2.60973,0.28913,0.10666666666666667,2127,39
418920,1,1,3.2137583097511e-5,0.763057529007844,0.03737405136638558,0,26.35357,0.06577,0.15584415584415584,1452,40
424966,0.682137947575547,0.851603822882763,8.71206548144004e-4,0.00355931753907248,1,0.009,2.97408,0.05877,0,270,39
424697,1,1,1,1,1,0,24.31807,0.06491,0.029850746268656716,522,35
414884,1,1,1,1,0.029895152487658387,0.043,1,0.20637,0.0547945205479452,390,38
416552,1,1,0,0.0559892532219371,0,0,74.97002,0.04692,0.26666666666666666,5424,39
419062,0.0534038852165341,0.0128126734631989,2.94968302981965e-5,6.46551681572223e-5,0.08593180031718048,0.005,4.05424,0.22437000000000001,0.05333333333333334,615,39
100858683,1,1,1.74187283006107e-10,0.164071689589073,0.007686271004183878,0.001,2.54781,0.06362,0.0684931506849315,2928,38
421842,1,1,0,0.0680529499114588,0,0,24.92604,0.0545,0.22666666666666666,7395,39
771922,1,1,0.0899453270183345,0.882433615675364,7.088928171893371e-4,0.085,1,0.24421,0.028169014084507043,468,37
770956,1,1,4.70200218943565e-6,0.854389214931978,1,0.041,1,0.08545,0,570,37
427934,1,1,0.936278142531856,0.871207962171668,0.26484081379832225,0.069,1,0.12164,0.0379746835443038,639,41
771534,9.62560707889729e-10,1.09597359759001e-10,0,0,0,0.049,3.47083,0.49465,0.28888888888888886,906,24
419584,1,1,0.0155170091142309,0.736928746572036,0,0,7.65045,0.11917,0.2909090909090909,1527,29
418827,1,1,3.78238315127955e-4,1,0.05364000279108398,0,17.32004,0.11868,0.02666666666666667,861,39
422825,1,1,6.82687001465658e-6,1,0.6366966611304116,0,24.75976,0.12189,0.136986301369863,2379,38
416971,1,1,1,1,1,0,32.39879,0.02269,0,627,36
422100,5.65116702787693e-4,9.81370953488137e-5,0,3.02379702210934e-6,0,0.004,4.09222,0.17507,0.24,2214,39
373931,1,0.817719225637383,5.51548682591849e-6,0.0562048209100105,0,0.002,2.68969,0.10706,0.1643835616438356,1278,38
422941,0.244296085582315,0.0703896673769369,3.36641189572527e-5,0.0180392493229355,1,0.004,4.78996,0.09401,0.012987012987012988,792,40
417985,1.28975162717647e-9,1.47772171107806e-10,0,0,0,0.028,2.43679,0.37838,0.3466666666666667,3291,39
395881,1,1,1,0.340094904914926,0.09554633465723758,0,13.58086,0.02717,0.14285714285714285,816,33
100857289,1,1,1,0.495709368926683,0,0,21.63771,0.11944,0.4794520547945205,2208,38
426169,0.057468661975472,0.0138904276474228,1.62727553596323e-14,2.925240803998e-4,0,0.034,2.16824,0.49571,0.1267605633802817,1230,37
770222,0.0712834381098686,0.0176191364627211,9.50636585047356e-5,6.23774027762393e-4,1.5186559224614814e-5,0.007,3.35935,0.24371,0.0958904109589041,795,38
419887,1,1,0.0271249663918073,1,6.209967939948383e-6,0.056,1,0.17219,0.056338028169014086,342,37
101748949,1,1,9.05643817007322e-5,1,0,0.026,1,0.19606,0.2222222222222222,1938,33
373991,1,1,1,1,0,0.015,1,0.08856,0.29333333333333333,2502,39
424521,1,1,1,1,1,0.027,1,0.06242,0.04,345,39
420838,4.40386944691685e-4,7.55170140199495e-5,2.90390473616587e-13,4.29427466107432e-9,1.1056504249538885e-7,0.038,2.80312,0.49463,0.19480519480519481,651,40
422129,1,1,3.6813691444310397e-08,1,0,0,36.26045,0.04214,0.2,3306,34
420288,1,1,1,0.105015748499258,0.003553377986010694,0.006,1,0.02032,0.0273972602739726,924,38
425047,6.4129015520363e-5,1.00810409041484e-5,0,1.70633439759467e-9,1,0.015,2.46157,0.29646,0.25333333333333335,2748,39
101751113,0.928109737529715,0.34719205867751,1.8969129379359e-6,8.59198391332991e-4,0,0.072,1.78489,0.44379,0.5686274509803921,426,27
415897,7.33897487978225e-4,1.29187219035538e-4,6.22942700977783e-12,2.02010151531258e-7,0,0.018,3.00747,0.34643,0.4225352112676056,1611,37
418689,0.00593237209511488,0.00118529840396579,0,1.83080513144519e-4,0,0.001,4.46242,0.13298,0.323943661971831,5457,37
426464,8.51599869349392e-4,1.51130571467144e-4,0,1.1179647290187e-9,1,0.011,2.70889,0.22859,0.13333333333333333,2676,39
425542,1,1,1,0.182201523776758,7.091291144845982e-7,0,58.32145,0.0189,0.09836065573770492,1164,32
101750338,1,1,0.13723482948597,0.303561581504327,0.003751240231417269,0,39.05864,0.05351,0.208955223880597,2274,35
429052,1,1,1,1,0,0.064,1,0.15135,0.27586206896551724,666,45
424132,1,1,0.0115095511634208,0.866494237877977,0,0,24.94874,0.12129,0.18666666666666668,1125,39
416565,1,1,0.00505513567141596,1,1,0.029,1,0.09989,0,780,41
422023,1,1,1,1,2.0903766950559693e-09,0,33.5541,0.02127,0.0821917808219178,1902,38
419528,1,1,1.01787540930939e-7,0.78706604638574,0,0,14.41381,0.04942,0.2153846153846154,1170,34
420775,1,1,0.18474571165239,0.127422670610853,1,0,1,0.09402,0.04,1041,39
425673,1,1,0.325477166388176,0.746128148189249,0.26644454784680477,0,38.91781,0.09385,0.24615384615384617,1311,34
424850,1,1,7.01752406678152e-4,0.75596118980732,1,0,29.24689,0.0675,0.09333333333333334,1050,39
100859597,1,1,9.01368390341336e-5,1,0.21456564924242813,0,13.75368,0.09767,0.06666666666666667,762,39
396536,1,1,1,1,0.03323692614491565,0,43.5238,0.07475,0.0847457627118644,684,31
415512,1,1,0.323940005856113,0.843171662116932,0,0.017,1,0.06784,0.12987012987012986,1101,40
395657,1,1,6.28040800902877e-11,0.650393451039466,1,0,57.89902,0.02738,0.03896103896103896,1596,40
419806,1,1,0.00216559361242498,0.582103249071399,1.8815182360012457e-15,0,34.77946,0.02741,0.12,1773,39
422448,0.00379851266226426,7.37204218551927e-4,1.37407555634228e-14,6.52827294372295e-8,0.5023840264466245,0.023,2.30356,0.3347,0.2054794520547945,1482,38
770916,1,0.610610703390598,0.00150549961753017,0.0303800762500841,0.007199543589600569,0.037,2.01849,0.52041,0.1076923076923077,318,34
424243,1,1,1,1,1.2581462208286563e-5,0.136,1,0.1022,0.08860759493670886,663,41
770511,1,1,3.43850891916133e-7,1,0.17310005334661968,0.035,1,0.02572,0.03896103896103896,1365,40
421443,0.0395163955989705,0.00920499972078003,7.12866312878936e-6,2.79945602925601e-5,6.1961255527799845e-9,0.023,3.33957,0.20958,0.0684931506849315,438,38
395106,1,1,0.0707766977085661,0.848266604691427,1,0.026,1,0.12804,0.09836065573770492,315,32
419470,1,1,1.39581511203215e-13,0.73481253136321,0.04285287218661339,0,42.48022,0.07721,0.11267605633802817,2859,37
769280,0,0,0,0,0,0.045,2.43358,0.4932,0.36,3111,39
427640,1,0.628284232237551,3.84504696598803e-4,0.188647535000041,2.7367934703441542e-12,0.003,2.96383,0.16238,0.17333333333333334,1218,39
429678,1,1,0.743200397510981,1,1.182845897766609e-5,0,17.76664,0.03906,0.09333333333333334,930,39
395136,1,1,3.29132681495268e-4,0.747663520864328,0.011274574161031305,0,28.67911,0.02722,0.06666666666666667,1632,39
772259,1,1,1,1,1,0,12.19902,0.02444,0.04918032786885246,405,32
424075,1,1,9.34434451843239e-5,0.532673673889333,1,0.014,1.27879,0.05118,0,483,38
425002,1,1,0.312740381246072,1,0.0011629709626334184,0,22.62735,0.09932,0.02666666666666667,1230,39
426986,1,1,2.62829213897742e-8,0.394897878868052,7.207894117096082e-8,0,29.96501,0.04346,0.10666666666666667,3192,39
100859200,0.0123262938757638,0.00259537314946854,1.24360225645082e-11,3.41998345643191e-7,0,0.01,2.70459,0.35541,0.3770491803278688,3471,32
418922,1,1,1.34311174396672e-7,0.637877391007071,0.011339230439446681,0,30.15565,0.11777,0.09333333333333334,1872,39
422238,1,1,0.228190114246959,0.253343093268965,1,0.051,1,0.15156,0.04225352112676056,615,37
395735,1,1,1.81414233658753e-6,0.0323870644324193,0.0019368925786973931,0.05,1,0.19571,0.1095890410958904,966,38
417002,1,1,1.57728732267875e-7,0.428964214013003,0,0,20.76469,0.03422,0.19718309859154928,1653,37
420448,1,1,1,1,2.8853750348410574e-9,0.041,1,0.16627,0.14666666666666667,828,39
415889,1,1,1.60207664435821e-9,0.266878287544761,0,0.016,1,0.17781,0.12987012987012986,1152,40
395473,0.759865029609504,0.270897995134094,9.72779044201571e-7,0.829081470067404,0,0.002,3.01084,0.1393,0.14666666666666667,2370,39
396004,0.538632777698071,0.178088026198179,6.2608254672438e-14,0.0967466541643853,0.08257585097169551,0.005,2.77204,0.0385,0.05333333333333334,2010,39
419517,1,1,1,0.0345141706481461,2.0366590689714164e-5,0,39.683839999999996,0.01982,0.06666666666666667,1281,39
424405,1,0.561741979484275,2.79092261775313e-6,1,0.2328268198353543,0.002,3.38672,0.06939,0.05194805194805195,1377,40
423430,1,1,0.0775668910050481,0.79647146189733,0,0.051,1,0.12059,0.22535211267605634,2601,37
428925,1,1,1,1,0.020842938884916333,0,57.43797,0.03535,0.07462686567164178,804,35
373953,1,1,9.81186618253554e-4,1,0,0,6.85819,0.00758,0.06666666666666667,924,39
428583,2.88250692885064e-6,4.04589746483021e-7,2.09587989567597e-15,2.0019507192602e-13,0.7510382137550214,0.046,2.96867,0.26231,0.1506849315068493,462,38
419710,1,1,1.05415595327949e-5,0.012843764801471,0,0,30.9828,0.16603,0.3076923076923077,3375,34
420922,1,1,7.44970063487427e-12,1,0,0,17.46934,0.03538,0.0410958904109589,1914,38
100857298,1,1,0.138225663054548,1,0.10251207186362496,0.021,1,0.0873,0.17391304347826086,1023,36
419510,0.0106872118999205,0.00222667115250297,5.38367454213091e-13,2.66036899989049e-6,0.12016912411682942,0.029,2.16824,0.41854,0.1095890410958904,990,38
NA,1,1,0.00429570924723545,0.0176253585152357,1,0.074,1,0.20008,0.017543859649122806,339,30
421609,4.25424227526334e-11,4.55426982433448e-12,0,0,1.8167044759004695e-7,0.137,2.50188,0.44179,0.12307692307692308,750,34
418278,1,1,0,0.52904685562311,1,0,20.53194,0.02649,0.21333333333333335,5700,39
769191,1,1,0.494291369219318,0.148155821062115,1.0851260779779149e-13,0,29.1622,0.02339,0.11475409836065574,1101,32
418642,0.0536269817795785,0.0128722397511992,1.45515515789271e-10,7.57087317938604e-6,0,0.006,2.58807,0.17337,0.25333333333333335,2346,39
424919,1,1,2.05323933615235e-4,0.809829911731734,0,0,35.25323,0.09711,0.12,1416,39
427333,0,0,0,0,0,0.116,2.46901,0.64998,0.19480519480519481,1548,40
100859007,1,1,3.25025105491564e-4,0.0809930125799748,1.0531154820719947e-4,0.023,1,0.19995,0.21311475409836064,1248,32
417573,1,1,0,6.71016910594948e-4,0,0,334.23657,0.04323,0.3424657534246575,6561,38
426792,1,1,1,0.450654221153228,1,0,28.37257,0.07225,0.2328767123287671,2073,38
419404,1,1,1,1,1,0.04,1,0.16688,0.014084507042253521,615,37
770283,1,1,1,1,0.24680548937542995,0,33.5639,0.01192,0.04225352112676056,861,37
428567,1,1,0.039128542179611,0.744389212564829,1,0,13.40661,0.10567,0.06666666666666667,381,24
NA,1,1,0.52663239676034,0.959319431743352,0.028805468805783944,0.003,4.04351,0.11692,0.18604651162790697,477,23
416210,1,1,0.172155094237993,0.962338440644157,1,0,12.68197,0.04092,0.014084507042253521,321,37
100857793,4.60778205017015e-4,7.91921852948047e-5,0,7.81754379384132e-4,0,0.001,4.5966,0.07446,0.44,9219,39
420830,1,1,0.0114831954803879,0.164071689589073,0.4194323075674336,0.065,1,0.25992,0.07042253521126761,687,37
422296,1,1,2.3494984022744e-5,1,0,0.001,2.58772,0.08631,0.136986301369863,1236,38
428873,1,1,0,0,0,0.068,1,0.28083,0.3291139240506329,3960,41
429205,1,1,1,0.710588757055828,0.20381068306274755,0,10.50616,0.00906,0.044444444444444446,600,24
769958,1,1,0.0177299916847548,0.810763184826519,1,0.021,1,0.16893,0.05063291139240506,855,41
395078,1,1,7.08898363304812e-9,0.167543219352448,0,0.025,1,0.17697,0.2054794520547945,1446,38
