entrezgene,entrezgene_hs,hsapiens_homolog_orthology_confidence
396287,3162,1
421677,51696,1
422139,51114,1
428954,9033,1
107057400,23397,0
107049114,3140,0
395850,64066,1
422990,5719,1
100858799,10497,1
424656,9528,1
424710,55635,1
107053497,NA,NA
101747537,285349,0
101747537,7584,0
420807,NA,NA
422100,64847,1
771027,84298,1
424883,57088,1
424883,57047,1
424883,5359,0
418639,5634,1
396277,7276,1
100857862,1455,1
107052817,NA,NA
416333,NA,NA
424858,84984,1
395245,4488,1
426920,137970,1
424613,387338,1
423952,51363,1
420644,92106,1
769200,22853,1
420696,1232,0
420696,1234,1
420696,1230,1
420696,729230,1
416988,26353,1
423272,384,1
107054479,56123,0
107054479,56132,0
107054479,56128,0
107054479,26167,1
107054479,56122,0
107054479,57717,1
107054479,56126,1
107054479,56133,0
107054479,56124,0
107054479,56131,0
107054479,56125,0
107054479,29930,0
107054479,56130,0
107054479,56127,0
107054479,56129,1
107055413,6895,1
419169,79913,1
421716,387103,1
395388,220202,1
418237,55615,1
428358,85479,0
420369,NA,NA
100858897,6920,0
419289,NA,NA
427374,55357,1
416721,57325,1
427782,2529,1
396409,5771,1
424448,116461,1
418616,4810,1
396249,940,1
424717,9406,1
428827,10798,1
422471,79658,1
374162,23609,1
418010,23112,1
422841,85460,1
429211,5021,1
107055139,27173,1
395913,7306,1
101749568,NA,NA
431620,55145,1
416501,158880,1
416501,389856,1
424955,205564,1
422420,55016,1
416970,84747,1
429158,57552,1
425126,7391,1
395780,337,1
771419,118932,1
420271,340419,1
431565,153364,1
417373,2584,1
419364,54206,1
102725543,1960,1
422235,84295,1
770432,284266,1
422039,389610,0
395787,NA,NA
415794,146223,1
426579,10987,1
423755,9221,1
100857231,8884,1
373952,4681,1
373952,100532736,1
395123,9049,1
419117,2036,1
420539,219578,1
424360,5996,1
416157,10569,1
422896,7469,1
421471,5212,1
395640,NA,NA
418947,253832,1
100857480,NA,NA
421251,116138,1
422387,8776,1
432368,6591,1
100858430,84926,1
769357,642597,1
101750121,NA,NA
421763,9841,1
423637,311,1
419870,55917,1
418389,55076,1
428703,4303,1
431107,83590,1
100313497,NA,NA
418605,6197,1
417581,399687,1
417225,10044,1
415665,79567,1
427766,727832,0
427766,283768,0
427766,100132565,0
427766,55889,0
427766,283767,0
427766,440243,0
427766,653073,0
427766,2801,1
427766,653075,0
427766,653125,0
427766,101059918,0
427766,727909,0
427766,728047,0
427766,653641,0
427766,NA,0
427766,NA,0
427766,653720,0
427766,283685,0
427766,728498,0
427766,23015,0
427766,342096,0
427766,283768,0
427766,100132565,0
427766,653125,0
427766,728047,0
427766,643699,0
427766,107984057,0
427766,440270,0
427766,653643,0
423308,29966,1
429451,NA,NA
419577,63906,1
418162,529,1
418162,90423,0
422934,54498,1
420194,619279,1
429406,55156,1
428776,150159,1
428776,133308,1
427167,57486,1
415661,NA,NA
107050916,2023,0
428618,NA,NA
419848,5284,1
421562,79981,1
423674,55328,1
418396,54957,1
429598,56751,1
426930,8417,1
107049322,30968,1
424497,343099,1
415554,64799,1
429200,10991,1
419829,55220,1
419225,NA,NA
424045,4430,1
420249,5440,1
418740,55208,1
395182,27090,1
100859517,4900,1
374044,3099,1
424059,3329,1
431417,204474,1
619530,5393,1
420650,151648,1
374177,3091,1
419844,83593,1
107054773,113746,0
777084,NA,NA
404533,2661,1
420148,NA,NA
422052,988,1
416783,1312,1
374256,975,1
693254,79003,1
107053895,56475,1
427946,1822,1
769348,1748,1
419668,3208,1
419274,28954,1
421226,699,1
769389,NA,NA
427967,5651,1
415969,NA,NA
420127,54858,1
417041,NA,NA
107051219,NA,NA
424574,1802,1
422756,65997,1
415494,4240,1
421230,84524,0
421230,23211,0
421230,376940,1
419518,29058,1
374025,6606,0
374025,6607,0
374025,6606,1
422598,79966,1
421711,5796,1
396217,4155,0
415608,64097,1
424862,6578,1
424513,55144,1
426041,56957,1
423082,7251,1
768680,8804,1
416839,28981,1
107057117,NA,0
107057117,3109,0
418675,6102,1
100859027,54850,1
101747310,NA,1
421405,9581,1
772083,79656,1
422062,27242,1
420780,27010,1
415842,1800,1
418332,116064,1
420179,9242,1
100113359,1058,0
423089,5002,1
417303,58500,0
101747500,3563,0
101747500,1438,0
769134,NA,NA
416084,115286,1
426883,41,1
419132,NA,NA
427897,4700,1
100858734,9880,1
419682,6135,1
424635,4898,1
423968,10539,1
425290,118812,1
418664,8227,1
418066,11137,1
429422,64207,1
426087,80714,1
427881,55766,1
101750582,55766,1
420821,51473,1
100859759,23649,0
770671,79258,1
420894,1992,1
107052810,NA,NA
771773,552,1
387330,5079,1
427985,10317,1
424587,8891,1
420991,91283,1
421722,57515,1
404773,NA,1
404773,389125,1
100859351,NA,1
100859351,29964,1
107049049,55623,1
107057176,55143,0
421127,4067,1
417248,203197,1
420841,29116,1
423991,165215,1
395480,9104,1
100859586,NA,NA
100859657,NA,NA
776036,27243,0
396199,142,1
424246,84925,1
417437,55062,1
417937,NA,NA
414795,340547,1
768450,9715,1
100194427,929,0
107056100,4907,0
416071,2272,1
772098,7162,1
423899,4892,1
428707,3358,1
427468,2176,1
423741,118487,1
426108,51177,1
424080,8837,1
107056094,11056,0
395213,5914,1
422515,10144,1
420188,54968,1
378800,25928,1
395609,4193,1
421774,11231,1
424396,57147,1
395455,9159,1
418438,55827,1
416663,3163,1
420034,115024,1
417579,2319,1
420251,25897,1
101747236,140711,1
425999,22992,1
428161,140831,1
418173,85004,1
427903,11144,1
420499,56952,1
418577,NA,1
418577,7102,1
395719,7083,1
374144,5805,1
418108,NA,NA
428134,26133,1
107055770,NA,NA
418969,8065,1
417345,NA,NA
421089,83539,1
428478,9247,1
419799,64776,1
427717,10291,1
423112,1119,1
100859719,5985,1
418361,91653,1
101747807,NA,NA
427158,285672,1
418008,27352,1
426128,NA,NA
107055400,5939,1
420582,30010,1
771977,NA,NA
420395,84033,1
428160,149954,1
422380,203447,1
420049,9961,1
419841,554282,1
419841,653820,1
419841,729533,1
419841,728833,1
421692,27115,1
424167,NA,NA
100859791,NA,NA
424156,26003,1
424052,9330,1
770083,25977,1
420433,51667,1
420053,10469,1
428826,338662,0
428826,283160,0
428826,283159,0
428826,390275,0
418125,5764,1
417089,9649,1
423897,64429,1
107057622,59286,1
422997,81490,1
416700,60412,1
423328,84312,1
417269,246184,1
776400,1237,1
420031,201181,1
427944,942,1
427204,3074,1
100858683,114791,1
107055872,256979,0
101750338,9258,1
422476,987,1
419690,127294,1
100857694,2330,1
429081,64645,1
429081,NA,1
422114,3396,1
421045,125228,1
417457,54903,1
417195,1384,1
426765,147495,1
424589,79654,1
396340,1281,1
423988,1281,1
772125,270,1
431665,51151,1
770641,9290,1
107053832,3623,1
419523,5520,1
100858758,54870,1
418019,10126,1
107050664,63905,0
426667,9129,1
101748650,7069,1
101747868,57152,0
419678,54802,1
770199,51365,1
421452,9533,1
419557,2170,1
421281,4190,1
395138,10402,1
419620,1441,1
100502566,11013,1
100502566,286527,1
100502566,286527,1
100502566,286527,1
419280,3055,1
374138,28996,1
416933,400916,1
427438,133686,1
776042,56123,0
776042,56132,0
776042,56128,0
776042,26167,1
776042,56122,0
776042,57717,1
776042,56126,1
776042,56133,0
776042,56124,0
776042,56131,0
776042,56125,0
776042,29930,0
776042,56130,0
776042,56127,0
776042,56129,1
418656,5613,1
416251,6444,1
419277,128853,1
417686,83659,1
769352,11062,1
424120,375298,1
100859100,3140,0
100859807,3140,0
424304,79712,1
418015,9145,1
101750365,201229,1
101750365,NA,1
395832,5829,1
421940,10130,1
421237,55857,1
420400,65094,1
771115,284071,1
395873,NA,NA
423213,51203,1
418165,55670,1
395390,5931,1
420944,375567,1
419992,516,1
418127,26266,1
395099,1385,1
422548,79682,1
428429,222894,1
415482,2184,1
395702,136319,1
417734,9889,1
777583,NA,NA
395505,5087,1
427841,23108,1
415898,55830,1
548628,22933,1
419425,NA,NA
420225,1015,1
100857580,79575,1
428977,255022,1
395270,4337,1
418702,10190,1
419450,5226,1
100857436,220074,0
100857436,220074,0
418106,8805,1
416834,23457,1
424685,7398,1
419865,79084,1
396289,2566,1
769830,149297,1
427144,4214,1
100857311,79170,1
396395,3730,1
416445,56975,1
428563,64757,1
428563,54996,1
768898,9188,1
107056855,10328,0
107053781,154791,1
424912,604,1
107057247,5447,0
427337,22949,0
100859081,8655,1
100859748,10280,1
107049047,498,0
395092,5158,1
424515,84230,1
416874,4633,1
429514,NA,NA
374089,9723,1
424892,NA,NA
107050492,2946,1
107050492,2944,1
107050492,2949,1
107050492,2948,1
107050492,2947,1
418302,373156,1
423456,123096,1
417580,57649,1
416405,146330,1
107050572,27246,0
107050444,1174,1
422055,22875,1
422651,26057,1
414339,NA,NA
107055240,NA,NA
423872,6877,1
417927,56899,1
107056138,8838,0
424661,1718,1
378927,680,1
431568,153643,1
416467,4521,1
395556,6776,0
395556,6777,1
426878,NA,NA
107050709,NA,NA
419954,4215,1
101748248,NA,1
101748248,9768,1
427220,134285,1
418521,54014,1
425800,8890,1
417467,4353,1
417467,8288,1
395621,8786,1
107049496,11000,0
769176,49,1
100858506,NA,NA
418094,51019,1
419827,9911,1
422272,139324,1
423102,161,1
107055126,NA,NA
423244,NA,1
423244,145482,1
415388,7082,1
107057215,8447,0
426937,5686,1
420228,54845,1
107055728,9828,0
417511,222229,1
421745,NA,0
421745,29940,1
107049382,60494,0
430766,7415,0
101748464,NA,NA
418342,NA,NA
417891,4060,1
416184,1495,1
396407,7006,1
426990,79641,1
420459,3422,1
420459,91734,1
101752182,5395,1
396029,6935,1
100859584,10634,1
427900,8911,1
417273,210,1
421598,25758,1
776936,154150,1
776936,3068,1
771592,91608,1
107055040,54538,0
425662,8991,1
101748352,NA,NA
425843,8038,1
770188,255626,1
418376,8458,1
424188,57282,1
418627,158747,1
107049516,NA,NA
419617,64769,1
426615,166968,0
426743,NA,NA
416364,NA,1
416364,55109,1
419630,5690,1
422906,NA,NA
428825,219447,1
395117,3737,1
426080,10432,1
420673,51099,1
424964,23200,1
395130,26254,1
420045,54474,1
770445,8170,1
419110,3698,1
423412,123036,1
416240,9685,1
422685,8492,1
418271,3836,1
427377,55234,1
107057073,728441,0
107057073,92086,0
107057073,2678,0
107057073,91227,0
107057073,728226,0
427223,NA,NA
422782,79730,1
421376,4751,1
424371,NA,NA
396308,657,1
418680,81614,1
426202,79442,1
100858488,9607,1
107049048,100272147,1
771545,284759,0
429301,117166,1
427388,51397,1
396018,9469,1
107051455,84971,0
417189,51759,1
107049138,NA,NA
423647,56521,1
768821,10875,1
419457,23207,1
426889,56853,1
427621,134265,1
420276,9166,1
421733,116150,1
424049,9262,1
420416,5333,1
427988,64699,1
100858171,114786,1
417739,5600,1
418381,84319,1
424707,79971,1
422204,138474,1
422204,6872,1
416814,949,1
416548,9143,1
101409260,NA,NA
429075,10092,1
418872,10206,1
420567,8910,1
417449,9382,1
424949,1857,1
100859020,NA,NA
426924,84549,1
424416,84320,1
427881,55766,1
101749238,55766,1
420113,10147,1
395266,8532,1
420540,26872,1
420540,256227,1
419961,284058,1
101751014,51085,1
419531,9583,1
374093,1407,1
417938,346673,1
100859721,NA,NA
101750273,NA,NA
107052809,NA,NA
426856,4677,1
423919,57698,1
395582,11023,1
420965,NA,NA
418865,81617,1
428431,10457,1
420285,169026,1
428851,3992,1
420737,313,1
771038,58533,1
416979,4440,1
423407,145567,1
374243,7482,1
100857700,NA,NA
771742,28955,1
693265,NA,NA
100049619,1080,1
424102,4719,1
374090,10512,1
424341,6814,1
395722,1191,1
428293,NA,NA
107049120,3140,0
419534,NA,1
771783,2936,1
100857297,NA,NA
100859616,NA,NA
107055104,NA,NA
418186,53919,1
416642,18,1
416067,200845,1
424970,151613,1
428500,134145,1
107055221,NA,NA
374252,8658,1
423114,4041,1
414780,64132,1
404529,2701,1
771032,56892,1
422534,93627,1
101749333,3875,1
423189,4038,1
423046,10527,1
418428,55279,1
423703,25961,1
769542,27232,1
769542,107080644,1
396535,338,1
427127,133619,1
420085,55658,1
416579,6340,1
418266,846,1
420218,1666,1
423786,340654,1
418938,9107,1
416762,NA,0
416762,57585,1
416129,64432,1
395557,84309,1
396084,72,1
425049,112714,0
425049,7278,0
425049,113457,0
417309,4622,1
417309,4626,1
417309,4619,1
417309,4620,1
770816,114879,1
422660,7363,1
422660,79799,1
422660,10720,1
422660,54490,1
422660,7365,1
422660,574537,1
422660,7367,1
422660,7364,1
422660,7366,1
422660,10941,1
418298,NA,NA
419968,146909,1
424565,112950,1
418636,170082,1
420878,10455,1
421951,348654,1
423070,5286,1
422117,9121,1
770477,NA,0
770477,152405,0
418219,8496,1
415431,283652,1
107057238,6358,0
107057238,6349,1
107057238,414062,1
107057238,6362,1
107057238,6351,0
107057238,6348,0
107057238,9560,0
107057238,388372,0
419259,140685,1
419241,55738,1
420922,1501,1
424249,10954,1
425370,65018,1
768541,23232,1
777441,51259,1
416971,9761,1
423778,5599,1
419800,91893,1
420992,NA,NA
416730,5332,1
431640,NA,NA
396427,81027,1
107055314,84951,1
424269,83666,1
418333,165829,1
424655,115353,1
395174,22823,1
776273,NA,NA
396074,55193,1
100857889,345557,1
415445,NA,1
415445,58472,1
431588,7690,1
426999,6296,1
422851,2121,1
423292,161742,1
424621,6491,1
417459,NA,NA
100857912,5993,1
395399,10370,1
415733,64282,1
427452,257019,1
424014,NA,NA
396065,185,1
396049,10043,1
418492,57466,1
395715,5273,1
395097,3481,1
100857572,5654,1
424458,55599,1
421381,NA,1
421381,NA,0
421381,3756,1
416230,57179,1
421804,23376,1
428952,55662,1
416691,79754,1
769748,29800,1
419943,117246,1
420432,9942,1
100857756,6309,1
423686,3189,1
427327,5921,1
395717,2140,1
415587,9677,1
418358,286676,1
768362,10775,1
407776,NA,NA
407777,NA,NA
423146,8772,1
416253,29093,1
429082,391059,1
419613,284654,1
423116,55291,1
374100,2321,1
421105,10982,1
423335,10484,1
395258,3600,1
424767,NA,1
424767,55486,1
420033,317719,1
427949,1180,1
424129,51661,1
416628,116028,1
418634,10597,1
418634,6399,1
418634,10597,1
415894,23166,1
417411,162494,1
768420,23406,1
395869,389,1
421109,7336,1
107056453,56903,0
107056453,10914,0
416530,NA,NA
419043,55711,1
378918,23471,1
378918,133022,1
100857753,145447,1
419936,NA,NA
419589,26119,1
419341,128553,1
421744,441168,1
419333,NA,NA
426718,440695,0
426718,2117,1
423296,9716,1
100858713,80704,1
770283,54438,1
427504,646,1
416796,50614,1
107050920,8243,0
423351,646658,1
427577,132158,1
418631,54960,1
417110,92399,1
420714,22906,1
396475,1404,1
419489,4524,1
416338,54819,1
107056974,84321,0
769120,140687,1
415549,5604,1
431604,NA,NA
107057206,113746,0
415369,9960,1
422585,5311,1
418283,50813,1
417479,83698,1
374129,4005,1
416835,79720,1
101748529,55009,1
424782,5922,1
431626,340120,1
418677,23191,1
420632,11112,1
771446,10732,1
422499,80167,1
770036,112817,1
415885,3735,1
416237,134510,1
417980,6942,1
420183,157506,1
107049033,81492,1
100857733,10699,1
395543,4093,1
395827,1591,1
419515,200504,1
415578,5923,1
417671,90410,1
768501,90355,1
770224,8545,1
776504,29984,1
416829,10198,1
100857927,84631,1
420598,23161,1
416817,80212,1
419939,9842,1
428824,NA,NA
420386,117,1
771137,116369,1
416245,348938,1
396482,3148,1
768780,222194,1
420751,23658,1
107055233,NA,NA
770250,285641,1
770250,153201,0
770250,206358,1
423858,55719,1
395767,2547,1
421922,9781,1
422480,5188,1
423065,120227,1
386578,1136,1
420456,22982,1
100859747,5306,1
374038,867,1
101750144,148479,1
420603,221830,1
396453,5617,1
425072,55204,1
107057153,26151,0
423804,55165,1
431225,116092,1
426940,4340,0
423489,26153,1
395858,9555,1
428097,79053,1
426582,283450,1
427759,64794,1
373988,6910,1
416136,113829,1
770021,7905,1
378890,5532,1
107049267,389396,0
417700,1811,1
396517,144195,1
396517,6515,1
431053,114049,1
419184,6385,1
107055409,NA,NA
416278,22993,1
421483,51072,1
423817,9044,1
416676,57464,1
395564,NA,NA
418029,80115,1
422608,84142,1
422443,80854,1
424482,3052,1
419783,1656,1
415305,22932,0
415305,7784,1
428704,29934,1
415677,55238,0
100858621,54663,0
378917,2254,1
423531,112849,1
408252,10217,1
424884,389158,1
395368,NA,NA
395814,2331,1
107049024,NA,NA
107055510,80824,0
395323,3791,1
426258,84316,1
416270,55696,1
396198,5241,1
421124,137695,1
100858296,200916,1
427968,4685,1
423730,118881,1
420630,NA,NA
107057554,NA,NA
771476,25802,1
419993,10241,1
107052324,84909,0
418082,7296,1
427781,134187,0
427781,5462,0
427781,5460,0
107055929,256979,0
419464,55707,1
420291,NA,NA
100857774,387119,1
100857445,NA,0
100857445,79791,1
422040,9697,1
771930,3290,1
416575,5347,1
421158,5317,1
100857146,340745,1
419400,NA,1
426786,79698,1
420509,8028,1
420693,55573,1
771328,6899,1
415691,9564,1
415575,113201,1
419087,55331,1
422540,54790,1
395466,10675,1
419451,1676,1
422369,23157,1
426077,23059,1
416462,NA,NA
419215,7053,1
396332,223117,1
428371,137392,1
427839,8844,1
107049015,286343,0
425481,91522,1
771448,338567,1
768932,90624,1
420917,56172,1
424472,23443,1
396234,60559,1
416595,9665,1
422514,8916,1
416735,63926,1
426810,57507,1
415651,NA,NA
769944,9623,0
769944,4515,1
769944,8115,0
101748749,84627,0
427616,89848,1
395846,2703,1
428244,NA,NA
101751203,4320,1
423668,6035,0
423668,6038,0
770205,58527,1
396241,4057,0
396241,7018,1
426327,64395,0
418778,337867,1
418917,10808,1
423540,9786,1
107055077,2702,1
771558,642843,1
772208,51060,1
769256,400935,1
423525,5494,1
101751906,140825,1
415417,10681,1
424531,255231,1
416143,404734,1
416143,54882,1
428566,255928,1
421062,9984,1
421693,54806,1
419971,124808,1
418262,55846,1
107056388,54848,0
417805,9169,1
420193,NA,NA
427886,NA,NA
416855,144406,1
419297,128434,1
419315,NA,1
419315,8675,1
395928,207,1
415492,6017,1
100857575,9443,1
107057480,NA,NA
418113,401409,1
100859406,255239,1
418981,NA,NA
100857383,55163,1
395191,5015,1
424438,9910,1
420075,645191,1
107056030,51666,0
427296,81790,1
418128,647087,1
769278,1235,1
396194,6035,0
396194,6038,0
427633,1812,1
422169,NA,NA
428122,5612,1
419178,NA,NA
428019,2073,1
428019,100533467,1
424688,84938,1
425975,60484,1
417828,283349,1
420837,63933,1
417625,56155,1
420897,89778,1
420897,8710,1
421817,10957,1
422715,56898,1
416407,197335,1
422828,683,1
424924,6165,1
418011,91582,1
395494,655,1
420815,4772,1
395898,NA,NA
421437,202500,1
422360,10735,1
395104,9096,1
395623,9350,1
428313,55175,1
419889,10100,1
427881,55766,1
427891,55766,1
431400,441478,1
770436,10948,1
420616,115416,1
416904,157,1
426304,157567,1
419397,11079,1
373911,5800,1
418455,56983,1
427789,4622,0
427789,4626,1
427789,4619,1
427789,4620,1
419770,486,1
429036,8576,1
425886,124359,1
418151,4815,1
422493,6575,1
107054481,56113,1
107054481,26025,0
107054481,56108,0
107054481,56111,0
107054481,56109,0
107054481,56110,0
107054481,56106,0
107054481,56105,0
107054481,56112,1
107054481,9708,0
425711,492307,1
428251,10525,1
107051070,6625,1
769737,1728,1
101750371,NA,NA
423239,146059,1
426557,85397,1
418668,64109,1
374002,1159,1
374002,548596,1
431331,11178,1
548626,5806,1
425607,79709,0
420715,10289,1
426268,130589,1
419792,83875,1
107053847,1746,1
420517,8027,1
428449,30849,1
107056023,NA,NA
101751878,NA,NA
419360,55160,1
427957,10560,1
395648,9721,0
101750712,79755,1
772019,2742,1
418682,8924,1
426492,6181,1
101747962,10654,1
100859108,57559,1
101748085,10963,0
417751,442721,1
414746,1571,0
414746,1562,0
414746,1558,1
414746,1559,1
414746,NA,1
414746,1557,0
414841,1571,0
414841,1562,0
414841,1558,1
414841,1559,1
414841,NA,1
414841,1557,0
396057,3925,1
422261,27286,1
420529,9397,1
418324,80169,1
776507,116512,1
776507,386746,0
776507,117196,1
776507,116511,0
776507,259249,0
776507,117195,1
776507,117194,0
776507,116534,0
776507,116535,0
428641,23469,1
424614,2166,1
770984,114991,1
395856,NA,NA
771674,60675,1
420037,10209,1
107055729,NA,NA
395192,NA,NA
425468,6133,1
424962,56922,1
395514,9669,1
418429,285237,1
101747905,NA,NA
418121,55750,1
426089,93343,1
386747,342184,1
770243,6726,1
770434,NA,NA
423807,54536,1
426545,NA,NA
554217,7100,1
417555,4641,1
420572,57001,1
100499421,NA,NA
418430,5627,1
416061,10425,1
419356,23315,1
420162,126282,1
421301,81606,1
428315,1236,1
416589,54442,1
100859279,389549,1
107055754,55259,0
420444,155435,1
416115,9901,1
426780,83877,1
100859369,2866,0
100859369,2865,0
100859369,2867,0
101747469,2866,0
101747469,2865,0
101747469,2867,0
374117,3512,1
422948,80332,1
427136,54505,1
418516,3141,1
417840,5908,1
422138,54440,1
107056708,643136,0
107056708,9877,0
772225,292,1
420998,85365,1
426734,84920,1
426734,144245,1
423461,1778,1
100857885,57670,1
416256,10826,1
428005,1183,1
418883,51028,1
427104,1070,1
107057515,1208,0
395452,5959,1
770240,11345,1
431587,6414,1
100858223,NA,0
416503,201163,1
416503,NA,0
416339,3308,1
416877,6311,1
415577,641,0
420541,261729,1
418673,55344,1
422588,51170,1
422588,345275,1
428716,6567,1
101749232,23528,1
395419,343930,1
107055228,NA,NA
417971,100996928,1
417971,51631,1
427352,6505,1
